Country Name,Componenta1,Componenta2,Componenta3,Componenta4,Componenta5
Thailand,0.17557751008642797,0.592529944841659,0.11056781704243863,0.008241133679304563,0.11308359435016987
Timor-Leste,0.2372114369749817,0.282556641378971,0.11309318744231664,0.00031608047626039467,0.3668226537274703
Togo,0.06578758086130485,0.6293661564632117,0.08218304620341128,0.21733254689604312,0.005330669576028985
Trinidad and Tobago,0.02231306819443911,0.6014065734176229,0.03719056736764336,0.25625244154636645,0.08283734947392815
Tunisia,0.4139602952997537,0.2020204560781038,0.06843888687431092,0.03129666733068136,0.28428369441715023
Turkey,0.085058480538161,0.267825486171556,0.530250052099627,0.0008816592765222508,0.1159843219141339
Uganda,0.25132190257552084,0.4115071975295655,0.33508265597798736,0.0001369417931836645,0.0019513021237426557
Ukraine,0.3489680196299602,0.3641704292276117,0.24037518329090668,0.03228075388171594,0.01420561396980551
United Kingdom,0.029829255495884152,0.4131845043838222,0.07070678092499413,0.4463764622946301,0.03990299690066947
United States,0.006521076295947717,0.31319425408110746,0.3285326003533793,0.005704097866383261,0.3460479714031822
Uruguay,0.014580228051646963,0.4624566141377093,0.14043984240215854,0.34707595884974524,0.0354473565587399
Zambia,0.42070256227958286,0.13064346575019375,0.16382078922729734,0.2827378540268025,0.0020953287161235797
Zimbabwe,0.6295424966577532,0.02472263663836922,0.303671700166575,0.04170568737893545,0.0003574791583669986
